order_id,customer_id,order_date,amount,status
5677,148,2025-07-13,5.0,Delivered
5678,474,2024-10-17,131.63,Delivered
5679,905,2023-11-17,123.83,Delivered
5680,843,2025-07-03,93.45,Returned
5681,203,2024-05-28,75.56,Delivered
5682,272,2023-06-21,5.0,Delivered
5683,292,2024-05-28,17.58,Delivered
5684,34,2024-08-13,17.76,Delivered
5685,593,2025-07-11,69.34,Delivered
5686,596,2025-06-08,69.9,Delivered
5687,297,2025-05-29,49.45,Delivered
5688,300,2022-11-10,81.13,Delivered
5689,614,2025-07-05,67.76,Cancelled
5690,440,2025-07-12,22.47,Delivered
5691,713,2025-04-02,93.4,Cancelled
5692,359,2025-05-26,61.76,Delivered
5693,879,2025-06-29,93.6,Delivered
5694,519,2025-04-20,33.68,Delivered
5695,849,2025-05-18,87.23,Delivered
5696,307,2025-01-15,56.83,Delivered
5697,884,2024-07-10,81.61,Delivered
5698,257,2025-06-04,52.88,Delivered
5699,809,2023-02-20,30.57,Returned
5700,991,2025-07-03,36.6,Delivered
5701,875,2024-11-22,122.47,Delivered
5702,250,2025-02-25,83.25,Returned
5703,67,2024-07-31,70.45,Returned
5704,254,2025-03-21,23.31,Returned
5705,795,2025-07-13,40.65,Delivered
5706,395,2023-08-10,66.65,Delivered
5707,973,2025-03-01,55.41,Delivered
5708,189,2025-06-06,108.81,Delivered
5709,468,2023-09-30,128.77,Delivered
5710,381,2025-02-20,5.0,Delivered
5711,1,2024-11-12,107.92,Delivered
5712,68,2025-06-05,72.96,Delivered
5713,640,2025-02-18,44.14,Delivered
5714,275,2025-06-15,51.7,Delivered
5715,487,2025-07-13,88.41,Delivered
5716,495,2025-05-19,12.57,Delivered
5717,129,2025-07-14,95.44,Delivered
5718,102,2025-03-12,84.33,Delivered
5719,47,2024-10-20,63.58,Delivered
5720,587,2024-04-21,97.3,Delivered
5721,135,2024-05-04,19.41,Delivered
5722,961,2025-06-20,29.48,Delivered
5723,414,2024-06-08,144.19,Delivered
5724,285,2025-01-16,140.76,Delivered
5725,970,2025-05-15,30.53,Delivered
5726,757,2025-06-07,76.01,Delivered
5727,292,2025-03-08,134.42,Delivered
5728,199,2025-05-07,5.0,Delivered
5729,263,2023-12-07,86.76,Delivered
5730,762,2025-03-14,28.38,Delivered
5731,108,2024-12-22,109.53,Delivered
5732,293,2023-06-28,93.35,Delivered
5733,539,2023-07-22,80.6,Returned
5734,574,2023-04-20,107.11,Delivered
5735,786,2025-03-28,61.76,Returned
5736,351,2025-06-22,72.74,Delivered
5737,471,2024-12-10,56.37,Returned
5738,126,2025-05-20,125.84,Delivered
5739,76,2025-05-31,60.09,Delivered
5740,217,2024-04-29,92.37,Delivered
5741,557,2024-04-20,82.99,Cancelled
5742,133,2024-02-27,36.99,Delivered
5743,134,2023-09-10,5.0,Delivered
5744,631,2025-03-31,106.17,Returned
5745,296,2025-07-09,40.31,Delivered
5746,358,2023-06-21,38.21,Delivered
5747,825,2025-07-02,59.11,Delivered
5748,263,2024-08-31,73.79,Delivered
5749,172,2025-04-15,59.45,Returned
5750,351,2024-11-26,128.3,Delivered
5751,207,2025-04-25,72.97,Delivered
5752,978,2024-01-08,110.73,Delivered
5753,655,2025-03-19,111.55,Delivered
5754,13,2023-12-28,98.63,Delivered
5755,892,2024-09-06,73.45,Delivered
5756,307,2024-12-25,33.47,Delivered
5757,825,2025-06-20,85.45,Delivered
5758,489,2024-06-08,31.08,Delivered
5759,491,2025-04-05,90.5,Delivered
5760,836,2023-12-13,65.14,Cancelled
5761,850,2025-06-30,42.3,Delivered
5762,252,2025-03-15,19.38,Delivered
5763,437,2025-01-24,80.56,Delivered
5764,379,2025-06-25,81.6,Returned
5765,120,2025-06-02,98.16,Returned
5766,869,2025-07-13,99.9,Delivered
5767,956,2025-07-09,52.66,Delivered
5768,17,2024-06-02,24.65,Delivered
5769,395,2023-09-19,5.0,Delivered
5770,109,2024-10-31,7.52,Delivered
5771,940,2023-07-04,70.85,Returned
5772,524,2025-06-01,91.03,Delivered
5773,663,2024-07-22,65.71,Delivered
5774,631,2025-03-18,66.93,Delivered
5775,304,2025-07-09,173.81,Cancelled
5776,271,2023-10-28,42.2,Delivered
5777,446,2024-11-29,139.14,Delivered
5778,377,2024-03-01,86.04,Delivered
5779,278,2023-12-13,81.12,Delivered
5780,305,2024-10-31,84.36,Delivered
5781,754,2025-02-24,97.07,Cancelled
5782,115,2025-07-04,53.47,Returned
5783,814,2024-04-30,109.13,Delivered
5784,474,2024-10-29,91.85,Delivered
5785,793,2023-09-29,155.38,Delivered
5786,195,2025-01-13,80.52,Delivered
5787,863,2024-08-10,103.83,Delivered
5788,430,2025-04-03,113.66,Delivered
5789,745,2024-08-12,45.18,Returned
5790,594,2025-02-28,5.0,Delivered
5791,136,2024-11-07,72.77,Delivered
5792,796,2025-06-29,22.99,Delivered
5793,851,2025-03-27,42.97,Delivered
5794,984,2023-01-04,65.06,Cancelled
5795,383,2025-07-12,136.49,Cancelled
5796,579,2025-05-06,17.11,Delivered
5797,169,2025-05-24,70.13,Returned
5798,142,2025-02-02,73.21,Returned
5799,801,2023-11-07,46.02,Delivered
5800,332,2023-06-04,113.65,Delivered
5801,507,2025-06-21,88.56,Returned
5802,593,2025-07-08,145.46,Delivered
5803,920,2025-06-20,57.54,Delivered
5804,804,2025-05-31,84.75,Returned
5805,480,2024-05-27,24.71,Delivered
5806,542,2024-11-04,108.62,Delivered
5807,165,2025-04-08,119.0,Returned
5808,73,2024-01-22,54.04,Delivered
5809,653,2025-02-26,51.26,Delivered
5810,874,2024-08-15,114.98,Delivered
5811,408,2025-06-07,74.54,Returned
5812,340,2023-12-30,60.13,Returned
5813,422,2025-07-14,61.66,Returned
5814,585,2025-01-25,87.25,Delivered
5815,68,2025-07-12,127.3,Delivered
5816,537,2025-01-06,103.04,Delivered
5817,805,2024-08-27,130.63,Delivered
5818,349,2024-12-02,70.64,Delivered
5819,669,2025-06-14,78.17,Delivered
5820,887,2024-03-28,56.1,Delivered
5821,692,2024-02-19,53.64,Delivered
5822,560,2025-05-12,188.37,Delivered
5823,508,2024-10-28,73.81,Delivered
5824,752,2023-12-28,109.02,Delivered
5825,53,2025-07-03,37.69,Delivered
5826,362,2024-04-21,141.36,Delivered
5827,634,2023-11-10,69.62,Delivered
5828,22,2023-12-11,136.81,Delivered
5829,547,2025-07-09,57.66,Delivered
5830,869,2025-05-08,72.11,Delivered
5831,669,2025-06-09,41.34,Delivered
5832,118,2024-09-19,72.66,Returned
5833,326,2025-06-21,48.88,Delivered
5834,422,2025-07-14,105.47,Delivered
5835,138,2025-06-21,18.03,Delivered
5836,721,2024-07-10,69.3,Delivered
5837,388,2024-08-03,94.81,Delivered
5838,820,2025-05-30,49.14,Delivered
5839,574,2022-11-29,88.02,Delivered
5840,129,2025-06-16,148.16,Delivered
5841,527,2024-10-07,33.43,Delivered
5842,439,2025-04-09,135.57,Cancelled
5843,402,2024-07-07,26.89,Delivered
5844,595,2023-08-02,84.08,Delivered
5845,827,2025-07-06,67.37,Returned
5846,755,2024-11-06,69.71,Cancelled
5847,692,2025-04-11,162.89,Returned
5848,606,2023-09-29,93.66,Delivered
5849,779,2025-06-09,71.01,Delivered
5850,240,2024-01-04,143.03,Delivered
5851,362,2024-12-26,98.51,Delivered
5852,882,2025-06-25,160.73,Delivered
5853,866,2025-06-08,94.07,Delivered
5854,693,2025-05-02,62.67,Delivered
5855,290,2025-06-08,113.4,Delivered
5856,801,2024-02-08,89.9,Delivered
5857,477,2025-03-05,73.75,Delivered
5858,631,2025-07-07,46.12,Delivered
5859,176,2023-06-22,34.92,Delivered
5860,936,2024-01-22,71.24,Delivered
5861,90,2024-09-10,63.79,Returned
5862,938,2023-12-20,119.24,Delivered
5863,159,2025-06-22,78.19,Delivered
5864,994,2025-01-17,94.64,Delivered
5865,921,2025-05-14,21.44,Delivered
5866,154,2024-07-30,53.49,Delivered
5867,387,2025-06-09,38.28,Cancelled
5868,153,2024-10-27,71.51,Delivered
5869,758,2025-07-11,6.75,Delivered
5870,47,2024-09-27,119.44,Delivered
5871,947,2024-12-10,122.97,Delivered
5872,495,2025-05-12,73.56,Delivered
5873,278,2024-12-14,115.9,Delivered
5874,147,2024-07-06,49.64,Delivered
5875,889,2024-10-07,161.49,Delivered
5876,802,2024-03-06,140.6,Delivered
5877,608,2025-02-03,86.53,Delivered
5878,418,2025-01-16,42.32,Delivered
5879,781,2025-01-20,72.49,Delivered
5880,577,2024-12-15,83.34,Delivered
5881,857,2023-04-06,50.25,Delivered
5882,340,2023-11-20,151.59,Delivered
5883,482,2025-02-21,24.7,Delivered
5884,693,2025-05-16,24.5,Delivered
5885,112,2025-06-18,89.93,Delivered
5886,740,2025-06-12,116.99,Delivered
5887,15,2024-06-19,75.81,Delivered
5888,540,2025-07-04,106.94,Delivered
5889,731,2024-01-22,31.97,Delivered
5890,832,2023-12-06,5.0,Returned
5891,136,2023-11-08,91.6,Delivered
5892,163,2024-07-09,69.19,Delivered
5893,326,2023-06-14,25.9,Delivered
5894,814,2025-05-18,58.97,Delivered
5895,735,2023-11-13,125.99,Delivered
5896,118,2025-07-06,77.61,Delivered
5897,870,2025-07-13,193.15,Delivered
5898,302,2024-05-24,48.42,Delivered
5899,773,2025-01-07,53.6,Delivered
5900,611,2024-09-22,41.0,Delivered
5901,221,2025-03-29,133.26,Delivered
5902,797,2024-05-28,144.16,Returned
5903,303,2024-01-25,93.28,Delivered
5904,783,2024-08-01,107.16,Delivered
5905,877,2025-07-01,97.48,Delivered
5906,316,2025-06-10,40.48,Delivered
5907,433,2025-02-02,130.19,Delivered
5908,517,2024-09-10,75.05,Delivered
5909,138,2025-06-26,98.11,Delivered
5910,888,2025-07-09,87.59,Delivered
5911,783,2023-09-10,88.96,Delivered
5912,547,2025-06-23,157.7,Delivered
5913,882,2025-06-22,123.84,Returned
5914,546,2024-07-22,76.14,Delivered
5915,656,2025-03-13,42.67,Delivered
5916,409,2025-05-31,83.92,Delivered
5917,561,2023-04-18,34.48,Returned
5918,270,2025-05-15,46.81,Delivered
5919,84,2025-06-05,127.74,Delivered
5920,885,2025-03-29,89.27,Delivered
5921,382,2024-11-04,152.31,Returned
5922,456,2025-06-05,148.93,Delivered
5923,558,2025-04-26,101.27,Delivered
5924,839,2025-03-29,105.24,Delivered
5925,527,2024-11-21,119.29,Delivered
5926,703,2024-09-14,5.0,Delivered
5927,721,2023-09-02,163.19,Delivered
5928,348,2024-10-21,24.3,Delivered
5929,547,2025-06-30,98.28,Delivered
5930,6,2025-05-26,69.12,Delivered
5931,875,2025-03-30,44.16,Delivered
5932,154,2024-12-16,5.0,Delivered
5933,825,2025-07-08,86.14,Delivered
5934,127,2025-05-19,16.03,Delivered
5935,99,2024-10-21,100.24,Returned
5936,179,2023-08-06,62.69,Delivered
5937,916,2024-09-19,105.53,Delivered
5938,976,2024-06-19,5.0,Returned
5939,322,2025-05-26,105.79,Delivered
5940,724,2025-04-03,101.27,Delivered
5941,122,2023-02-03,57.36,Delivered
5942,630,2024-02-03,30.57,Delivered
5943,979,2025-05-10,80.9,Delivered
5944,245,2024-04-28,10.3,Delivered
5945,384,2025-04-20,82.85,Delivered
5946,908,2024-08-05,13.52,Delivered
5947,502,2023-03-14,146.93,Delivered
5948,416,2025-03-10,103.8,Delivered
5949,77,2025-04-16,29.91,Delivered
5950,678,2025-05-17,5.04,Delivered
5951,513,2025-06-13,56.04,Delivered
5952,200,2025-05-31,128.39,Delivered
5953,949,2025-04-01,14.05,Delivered
5954,914,2025-04-06,70.2,Returned
5955,514,2023-01-22,68.17,Delivered
5956,883,2025-02-10,73.55,Delivered
5957,316,2025-07-12,53.86,Delivered
5958,557,2025-01-14,110.74,Returned
5959,190,2024-07-11,46.99,Delivered
5960,946,2025-03-30,13.86,Delivered
5961,518,2025-02-23,57.93,Delivered
5962,24,2025-03-19,105.07,Delivered
5963,161,2023-12-27,36.78,Delivered
5964,389,2024-09-23,99.95,Delivered
5965,774,2025-04-15,152.26,Delivered
5966,863,2025-02-13,23.33,Delivered
5967,368,2023-07-16,10.26,Delivered
5968,548,2024-08-21,29.67,Delivered
5969,700,2023-07-21,55.93,Delivered
5970,347,2024-04-19,22.81,Returned
5971,226,2024-11-13,114.14,Delivered
5972,103,2024-08-28,106.53,Delivered
5973,908,2025-04-05,86.23,Delivered
5974,642,2024-06-19,104.69,Delivered
5975,746,2025-03-25,67.25,Delivered
5976,702,2025-06-23,47.97,Delivered
5977,583,2025-03-24,135.6,Delivered
5978,284,2025-07-14,101.16,Delivered
5979,847,2024-08-07,84.88,Delivered
5980,347,2024-04-15,81.77,Delivered
5981,547,2025-07-14,112.64,Delivered
5982,367,2025-05-05,24.17,Delivered
5983,985,2025-05-21,120.58,Delivered
5984,775,2025-02-11,88.98,Delivered
5985,323,2025-06-21,109.41,Delivered
5986,327,2024-10-17,28.87,Delivered
5987,898,2024-01-17,69.24,Delivered
5988,476,2025-06-27,142.54,Delivered
5989,607,2024-10-20,41.72,Cancelled
5990,184,2024-08-05,43.76,Delivered
5991,89,2025-03-29,60.85,Delivered
5992,714,2024-07-08,129.31,Returned
5993,700,2023-08-07,42.62,Cancelled
5994,148,2025-07-13,42.38,Delivered
5995,327,2024-07-31,115.77,Delivered
5996,239,2024-01-26,90.7,Delivered
5997,762,2025-06-30,23.42,Delivered
5998,178,2024-11-24,48.2,Cancelled
5999,808,2023-10-01,61.2,Delivered
6000,736,2025-05-26,94.09,Delivered
6001,44,2025-06-21,82.22,Delivered
6002,136,2025-02-15,59.11,Delivered
6003,702,2025-07-04,83.69,Delivered
6004,296,2025-02-09,75.26,Delivered
6005,70,2024-03-12,167.54,Delivered
6006,825,2025-05-30,86.44,Delivered
6007,478,2025-06-29,98.95,Delivered
6008,662,2024-05-10,17.07,Cancelled
6009,358,2024-07-19,130.92,Delivered
6010,290,2024-11-11,145.6,Delivered
6011,554,2025-06-09,53.41,Delivered
6012,720,2024-08-19,78.42,Delivered
6013,573,2024-03-26,5.0,Delivered
6014,698,2024-12-28,98.8,Delivered
6015,69,2024-12-16,70.87,Cancelled
6016,662,2023-12-26,95.23,Delivered
6017,245,2024-03-17,89.17,Delivered
6018,171,2024-11-13,65.17,Delivered
6019,418,2024-03-01,104.13,Delivered
6020,167,2025-03-15,75.82,Delivered
6021,480,2024-09-25,80.4,Delivered
6022,169,2024-01-22,94.8,Delivered
6023,969,2023-10-25,53.58,Delivered
6024,564,2024-06-30,116.47,Delivered
6025,355,2024-06-24,95.23,Delivered
6026,13,2024-09-12,92.17,Delivered
6027,469,2025-04-11,84.8,Delivered
6028,807,2024-12-16,68.03,Delivered
6029,666,2025-03-25,119.45,Delivered
6030,25,2025-06-17,126.47,Delivered
6031,616,2024-12-29,5.0,Delivered
6032,906,2025-05-08,88.92,Delivered
6033,288,2023-06-03,116.74,Delivered
6034,982,2025-07-06,73.08,Delivered
6035,259,2024-09-08,69.15,Delivered
6036,277,2025-06-29,66.74,Delivered
6037,280,2023-05-24,146.78,Returned
6038,872,2025-01-16,129.11,Delivered
6039,964,2024-06-08,122.8,Delivered
6040,451,2025-05-02,46.72,Delivered
6041,462,2024-12-22,71.61,Delivered
6042,829,2025-03-24,59.72,Returned
6043,643,2025-06-04,49.88,Delivered
6044,560,2025-06-11,15.23,Delivered
6045,196,2024-10-11,10.83,Delivered
6046,611,2024-11-15,110.43,Delivered
6047,409,2023-07-14,35.82,Delivered
6048,388,2024-10-24,91.67,Delivered
6049,144,2024-10-09,23.7,Delivered
6050,252,2025-05-12,117.58,Delivered
6051,333,2024-10-31,140.79,Delivered
6052,866,2025-05-15,48.57,Delivered
6053,799,2025-04-25,119.61,Delivered
6054,627,2025-01-30,63.27,Delivered
6055,850,2025-05-03,118.31,Delivered
6056,810,2025-06-15,97.89,Returned
6057,459,2025-05-30,102.98,Delivered
6058,603,2025-04-21,120.31,Cancelled
6059,262,2025-01-10,25.09,Delivered
6060,481,2025-02-01,61.6,Delivered
6061,819,2025-04-23,42.56,Cancelled
6062,425,2024-06-15,88.28,Delivered
6063,239,2024-05-21,87.93,Delivered
6064,959,2025-03-06,63.95,Delivered
6065,394,2025-05-17,34.97,Delivered
6066,431,2025-01-11,73.21,Delivered
6067,67,2025-04-11,130.56,Returned
6068,194,2023-10-15,153.56,Delivered
6069,484,2024-04-25,76.99,Delivered
6070,903,2024-04-09,75.85,Delivered
6071,472,2024-08-27,91.88,Delivered
6072,896,2025-01-12,87.92,Delivered
6073,40,2025-05-09,124.62,Delivered
6074,469,2024-12-30,73.72,Delivered
6075,989,2023-04-23,66.6,Delivered
6076,980,2024-07-22,43.49,Cancelled
6077,801,2025-01-25,76.77,Delivered
6078,645,2025-05-23,52.07,Delivered
6079,790,2025-05-12,138.68,Delivered
6080,633,2025-02-18,114.78,Delivered
6081,852,2024-09-15,111.79,Delivered
6082,41,2023-09-09,80.86,Returned
6083,652,2025-03-01,87.07,Delivered
6084,293,2024-06-21,106.14,Delivered
6085,830,2025-06-12,5.0,Delivered
6086,369,2023-11-14,48.25,Delivered
6087,676,2024-08-09,65.95,Delivered
6088,624,2025-01-07,69.72,Returned
6089,426,2024-04-13,110.92,Delivered
6090,399,2023-09-20,79.96,Delivered
6091,267,2025-04-16,46.37,Delivered
6092,739,2025-03-31,83.02,Delivered
6093,437,2025-05-11,131.78,Returned
6094,998,2025-01-05,34.9,Delivered
6095,322,2025-06-16,42.62,Returned
6096,333,2024-07-27,79.79,Delivered
6097,506,2024-03-30,39.31,Delivered
6098,693,2025-04-06,21.74,Delivered
6099,651,2025-03-20,30.48,Delivered
6100,843,2025-07-02,122.82,Delivered
6101,217,2024-04-04,89.19,Delivered
6102,681,2025-01-14,130.89,Delivered
6103,606,2024-01-28,177.77,Returned
6104,610,2025-03-01,127.88,Delivered
6105,321,2025-06-23,38.32,Delivered
6106,759,2025-02-18,49.64,Delivered
6107,722,2025-01-19,41.94,Delivered
6108,373,2024-12-04,107.4,Delivered
6109,639,2025-04-14,88.34,Delivered
6110,638,2025-07-06,162.62,Delivered
6111,828,2025-03-31,18.66,Delivered
6112,381,2025-01-29,5.0,Delivered
6113,229,2025-06-03,87.14,Delivered
6114,908,2024-01-29,70.15,Returned
6115,850,2025-07-04,88.99,Delivered
6116,560,2025-04-30,34.0,Delivered
6117,245,2025-05-11,56.39,Delivered
6118,401,2024-06-14,56.06,Delivered
6119,266,2024-11-20,63.56,Delivered
6120,572,2024-12-17,100.37,Delivered
6121,726,2024-03-29,104.34,Delivered
6122,909,2024-04-29,46.43,Delivered
6123,134,2025-02-25,139.17,Delivered
6124,466,2025-04-03,20.86,Delivered
6125,785,2024-09-09,121.24,Delivered
6126,526,2025-06-24,40.9,Delivered
6127,961,2025-07-06,90.68,Delivered
6128,432,2025-06-05,71.98,Delivered
6129,424,2023-09-09,120.83,Delivered
6130,544,2025-04-20,29.01,Delivered
6131,841,2024-11-08,63.19,Delivered
6132,191,2025-04-03,92.02,Delivered
6133,650,2024-08-19,21.44,Delivered
6134,96,2025-06-23,82.26,Delivered
6135,503,2025-06-26,100.2,Delivered
6136,485,2025-03-06,102.5,Delivered
6137,519,2025-01-16,104.95,Delivered
6138,376,2025-03-29,146.69,Delivered
6139,219,2023-07-04,8.39,Delivered
6140,917,2024-05-13,89.32,Delivered
6141,247,2025-05-15,42.18,Delivered
6142,331,2024-03-21,83.46,Delivered
6143,510,2025-03-27,25.04,Delivered
6144,891,2024-09-07,80.87,Delivered
6145,472,2025-04-30,35.89,Delivered
6146,215,2025-01-10,61.84,Delivered
6147,740,2025-06-13,61.84,Delivered
6148,161,2024-05-11,122.43,Delivered
6149,180,2022-12-19,90.41,Delivered
6150,657,2023-07-10,130.83,Delivered
6151,908,2023-01-06,87.69,Delivered
6152,406,2025-04-24,113.12,Delivered
6153,628,2024-08-01,165.7,Delivered
6154,61,2023-06-02,114.52,Cancelled
6155,644,2023-03-13,5.0,Delivered
6156,670,2025-02-13,98.87,Delivered
6157,393,2025-07-11,71.35,Delivered
6158,607,2025-05-11,58.27,Delivered
6159,22,2023-12-21,100.31,Returned
6160,995,2024-10-04,65.43,Delivered
6161,61,2024-11-13,39.69,Delivered
6162,587,2023-12-27,53.86,Delivered
6163,740,2025-06-19,102.19,Delivered
6164,555,2025-05-27,73.66,Delivered
6165,444,2025-06-21,39.57,Delivered
6166,376,2023-12-07,118.1,Delivered
6167,241,2025-03-13,47.27,Returned
6168,724,2025-07-07,69.68,Delivered
6169,276,2025-02-02,56.36,Returned
6170,773,2024-09-12,98.87,Delivered
6171,544,2025-04-03,96.66,Delivered
6172,576,2025-03-18,43.15,Delivered
6173,338,2024-12-25,110.1,Delivered
6174,628,2024-07-16,106.62,Returned
6175,899,2025-02-15,99.12,Delivered
6176,406,2025-07-04,113.4,Delivered
6177,777,2024-02-25,94.88,Delivered
6178,275,2024-07-02,66.13,Delivered
6179,30,2023-04-27,83.21,Delivered
6180,846,2024-09-11,117.91,Delivered
6181,15,2023-04-19,69.96,Delivered
6182,767,2025-04-29,129.51,Delivered
6183,841,2023-11-17,115.24,Delivered
6184,203,2024-09-26,68.55,Delivered
6185,264,2025-03-06,63.75,Delivered
6186,483,2025-07-07,72.7,Delivered
6187,515,2025-03-24,91.23,Delivered
6188,528,2024-06-10,84.98,Delivered
6189,969,2025-02-14,112.88,Delivered
6190,667,2025-01-11,66.99,Delivered
6191,890,2023-08-22,119.72,Delivered
6192,845,2024-09-09,122.85,Delivered
6193,411,2023-11-02,26.23,Delivered
6194,684,2024-08-17,88.54,Delivered
6195,704,2025-01-13,114.42,Cancelled
6196,679,2025-03-09,75.51,Delivered
6197,686,2024-08-25,73.36,Delivered
6198,409,2024-05-25,147.12,Delivered
6199,652,2024-12-27,56.02,Delivered
6200,496,2024-08-28,48.13,Delivered
6201,95,2024-01-27,111.35,Delivered
6202,609,2025-05-16,98.77,Delivered
6203,130,2025-07-02,5.0,Delivered
6204,923,2024-10-23,146.66,Delivered
6205,754,2023-10-26,47.06,Delivered
6206,469,2025-04-27,58.1,Delivered
6207,265,2025-05-26,60.84,Returned
6208,508,2024-02-16,101.51,Delivered
6209,920,2025-01-03,172.23,Delivered
6210,366,2024-06-26,62.46,Delivered
6211,99,2024-09-02,98.09,Delivered
6212,712,2025-05-23,9.95,Delivered
6213,900,2025-02-28,33.06,Delivered
6214,595,2023-08-03,52.64,Delivered
6215,57,2023-09-10,46.19,Cancelled
6216,39,2024-04-17,38.13,Delivered
6217,742,2025-02-02,125.31,Delivered
6218,97,2024-06-09,39.3,Delivered
6219,717,2025-01-22,69.08,Delivered
6220,931,2025-05-09,5.7,Delivered
6221,158,2025-06-25,163.78,Delivered
6222,670,2025-01-21,58.54,Delivered
6223,49,2025-07-13,72.49,Delivered
6224,242,2023-09-21,64.36,Delivered
6225,175,2023-12-19,50.6,Returned
6226,358,2023-07-10,78.77,Returned
6227,52,2025-02-21,51.63,Delivered
6228,160,2023-11-20,97.15,Delivered
6229,9,2024-12-30,89.87,Delivered
6230,442,2025-04-20,93.36,Delivered
6231,476,2025-07-08,41.59,Delivered
6232,813,2025-06-05,67.95,Delivered
6233,105,2024-12-03,67.45,Delivered
6234,113,2024-06-23,74.6,Delivered
6235,83,2025-07-13,50.54,Delivered
6236,837,2025-04-07,5.0,Delivered
6237,15,2024-03-16,80.1,Delivered
6238,916,2023-09-29,20.6,Returned
6239,153,2024-02-08,118.98,Delivered
6240,584,2023-02-26,47.95,Returned
6241,381,2024-11-07,82.92,Delivered
6242,105,2024-01-05,145.04,Cancelled
6243,993,2025-05-26,88.65,Delivered
6244,802,2025-07-01,81.5,Delivered
6245,618,2025-04-12,99.8,Delivered
6246,935,2025-03-05,92.43,Cancelled
6247,728,2024-10-06,80.14,Delivered
6248,369,2024-03-12,104.95,Delivered
6249,271,2023-12-13,106.36,Delivered
6250,872,2022-11-30,11.81,Delivered
6251,628,2023-09-30,88.1,Delivered
6252,374,2025-04-18,119.6,Delivered
6253,11,2025-05-21,88.1,Delivered
6254,428,2025-06-18,97.07,Delivered
6255,191,2025-05-03,67.46,Delivered
6256,487,2025-07-02,7.78,Returned
6257,266,2024-08-28,72.99,Returned
6258,432,2025-06-19,156.51,Delivered
6259,931,2025-06-13,145.86,Delivered
6260,474,2024-05-26,60.22,Delivered
6261,938,2025-06-10,106.7,Delivered
6262,154,2024-03-20,115.51,Delivered
6263,973,2025-01-07,76.61,Delivered
6264,871,2025-05-06,75.25,Delivered
6265,594,2025-04-13,52.62,Delivered
6266,276,2025-04-08,149.99,Delivered
6267,30,2023-01-25,58.31,Delivered
6268,759,2024-05-03,75.11,Delivered
6269,668,2025-06-07,103.77,Returned
6270,709,2025-06-29,28.53,Delivered
6271,235,2024-05-29,126.51,Delivered
6272,562,2024-08-30,85.56,Cancelled
6273,431,2024-07-23,103.17,Delivered
6274,703,2024-06-03,25.28,Delivered
6275,919,2024-12-25,104.12,Delivered
6276,510,2025-06-22,171.31,Delivered
6277,276,2025-02-08,73.42,Delivered
6278,900,2025-06-22,111.81,Delivered
6279,590,2024-12-03,7.61,Delivered
6280,257,2024-11-29,38.78,Cancelled
6281,754,2023-04-07,86.23,Delivered
6282,715,2025-02-07,103.29,Delivered
6283,229,2025-04-08,47.12,Delivered
6284,18,2025-06-06,50.46,Delivered
6285,909,2024-06-14,85.6,Delivered
6286,709,2025-07-06,95.47,Delivered
6287,376,2024-05-22,85.6,Delivered
6288,197,2025-01-11,75.0,Delivered
6289,537,2025-05-30,40.78,Delivered
6290,56,2024-09-15,57.91,Delivered
6291,251,2023-04-18,147.87,Delivered
6292,154,2025-04-10,126.45,Delivered
6293,223,2025-06-29,69.14,Delivered
6294,462,2024-02-28,63.96,Delivered
6295,676,2024-08-07,69.85,Delivered
6296,256,2024-03-13,51.28,Delivered
6297,57,2024-12-30,49.08,Delivered
6298,615,2025-01-21,176.6,Delivered
6299,782,2025-05-28,23.61,Delivered
6300,468,2025-05-02,5.0,Delivered
6301,938,2025-04-14,27.93,Delivered
6302,86,2024-10-11,61.43,Cancelled
6303,467,2025-05-10,104.21,Delivered
6304,453,2024-07-12,12.91,Delivered
6305,250,2024-11-22,36.59,Delivered
6306,255,2025-07-12,64.38,Delivered
6307,310,2024-04-21,89.57,Delivered
6308,592,2025-03-12,22.38,Delivered
6309,546,2025-05-08,39.79,Delivered
6310,395,2023-07-09,78.78,Cancelled
6311,762,2025-05-25,44.72,Cancelled
6312,230,2025-01-08,117.78,Delivered
6313,397,2023-11-03,68.28,Delivered
6314,402,2023-11-22,84.65,Delivered
6315,411,2023-08-13,126.88,Returned
6316,560,2025-06-19,120.87,Delivered
6317,168,2025-01-30,81.57,Delivered
6318,369,2024-12-26,83.82,Delivered
6319,707,2024-01-03,50.73,Cancelled
6320,948,2023-10-18,109.96,Delivered
6321,387,2025-06-22,94.37,Delivered
6322,175,2025-06-22,109.25,Delivered
6323,947,2024-08-27,57.73,Delivered
6324,767,2025-05-30,129.65,Delivered
6325,372,2025-05-27,69.93,Delivered
6326,973,2024-10-08,141.89,Delivered
6327,578,2025-06-29,81.99,Delivered
6328,622,2025-05-24,46.47,Delivered
6329,273,2024-11-01,76.48,Delivered
6330,700,2024-09-04,69.46,Delivered
6331,485,2025-05-12,59.74,Delivered
6332,111,2025-03-16,46.67,Cancelled
6333,860,2025-03-31,81.38,Delivered
6334,634,2023-11-30,60.79,Delivered
6335,89,2023-02-26,37.38,Delivered
6336,394,2024-12-09,45.65,Returned
6337,397,2023-08-25,137.51,Delivered
6338,974,2025-04-24,60.62,Delivered
6339,890,2025-03-19,22.92,Delivered
6340,759,2024-12-26,32.64,Delivered
6341,488,2024-10-01,50.18,Delivered
6342,879,2024-06-24,139.63,Delivered
6343,953,2023-09-27,39.07,Delivered
